CROP,DISTRICT,YEAR,SEASON,AREA,PRODUCTION
Urad,North Dinajpur,"2,018",Rabi       ,860,825
Urad,North Dinajpur,"2,018",,"3,204","2,336"
Urad,North Dinajpur,"2,019",Kharif     ,"1,865","1,497"
Urad,North Dinajpur,"2,019",Rabi       ,635,617
Urad,North Dinajpur,"2,019",,"2,500","2,114"
Urad,Hoogly,"1,997",Kharif     ,1,10
Urad,Hoogly,"1,997",Rabi       ,21,12
Urad,Hoogly,"1,997",,22,22
Urad,Hoogly,"1,998",Kharif     ,7,1
Urad,Hoogly,"1,998",Rabi       ,106,72
Urad,Hoogly,"1,998",,113,73
Urad,Hoogly,"1,999",Kharif     ,70,39
Urad,Hoogly,"1,999",Rabi       ,106,72
Urad,Hoogly,"1,999",,176,111
Urad,Hoogly,"2,000",Kharif     ,104,40
Urad,Hoogly,"2,001",Kharif     ,5,3
Urad,Hoogly,"2,002",Kharif     ,94,26
Urad,Hoogly,"2,003",Rabi       ,21,9
Urad,Hoogly,"2,004",Kharif     ,69,30
Urad,Hoogly,"2,004",Rabi       ,25,19
Urad,Hoogly,"2,004",,94,49
Urad,Hoogly,"2,005",Kharif     ,18,4
Urad,Hoogly,"2,005",Rabi       ,25,19
Urad,Hoogly,"2,005",,43,23
Urad,Hoogly,"2,006",Rabi       ,5,4
Urad,Hoogly,"2,007",Kharif     ,95,29
Urad,Hoogly,"2,007",Rabi       ,30,23
Urad,Hoogly,"2,007",,125,52
Urad,Hoogly,"2,008",Kharif     ,9,3
Urad,Hoogly,"2,008",Rabi       ,20,15
Urad,Hoogly,"2,008",,29,18
Urad,Hoogly,"2,009",Rabi       ,18,14
Urad,Hoogly,"2,010",Kharif     ,9,2
Urad,Hoogly,"2,010",Rabi       ,23,17
Urad,Hoogly,"2,010",,32,19
Urad,Hoogly,"2,011",Kharif     ,7,2
Urad,Hoogly,"2,011",Rabi       ,4,3
Urad,Hoogly,"2,011",,11,5
Urad,Hoogly,"2,012",Kharif     ,3,1
Urad,Hoogly,"2,012",Rabi       ,15,11
Urad,Hoogly,"2,012",,18,12
Urad,Hoogly,"2,014",Rabi       ,9,7
Urad,Hoogly,"2,015",Rabi       ,12,9
Urad,Hoogly,"2,016",Kharif     ,5,3
Urad,Hoogly,"2,016",Rabi       ,13,10
Urad,Hoogly,"2,016",,18,13
Urad,Hoogly,"2,017",Rabi       ,54,62
Urad,Hoogly,"2,018",Rabi       ,46,21
Urad,Hoogly,"2,019",Kharif     ,1,1
Urad,Hoogly,"2,019",Rabi       ,32,17
Urad,Hoogly,"2,019",,33,18
Urad,Howrah,"1,997",Kharif     ,5,30
Urad,Howrah,"1,998",Kharif     ,11,10
Urad,Howrah,"1,999",Kharif     ,21,16
Urad,Howrah,"2,000",Kharif     ,2,1
Urad,Howrah,"2,000",Rabi       ,22,10
Urad,Howrah,"2,000",,24,11
Urad,Howrah,"2,001",Kharif     ,6,3
Urad,Howrah,"2,002",Kharif     ,2,1
Urad,Howrah,"2,003",Kharif     ,1,1
Urad,Howrah,"2,004",Kharif     ,1,1
Urad,Howrah,"2,006",Kharif     ,6,4
Urad,Howrah,"2,007",Kharif     ,5,5
Urad,Howrah,"2,008",Kharif     ,4,4
Urad,Howrah,"2,009",Kharif     ,19,13
Urad,Howrah,"2,016",Kharif     ,4,3
Urad,Howrah,"2,018",Kharif     ,11,7
Urad,Howrah,"2,019",Kharif     ,3,2
Urad, Jalpaiguri,"1,997",Kharif     ,"2,716","1,600"
Urad, Jalpaiguri,"1,997",Rabi       ,760,456
Urad, Jalpaiguri,"1,997",,"3,476","2,056"
Urad, Jalpaiguri,"1,998",Kharif     ,"2,271",680
Urad, Jalpaiguri,"1,998",Rabi       ,"1,650","1,040"
Urad, Jalpaiguri,"1,998",,"3,921","1,720"
Urad, Jalpaiguri,"1,999",Kharif     ,"2,480",927
Urad, Jalpaiguri,"1,999",Rabi       ,"1,650","1,040"
Urad, Jalpaiguri,"1,999",,"4,130","1,967"
Urad, Jalpaiguri,"2,000",Kharif     ,"2,196",940
Urad, Jalpaiguri,"2,000",Rabi       ,"1,740","1,148"
Urad, Jalpaiguri,"2,000",,"3,936","2,088"
Urad, Jalpaiguri,"2,001",Kharif     ,"1,684",725
Urad, Jalpaiguri,"2,001",Rabi       ,200,105
Urad, Jalpaiguri,"2,001",,"1,884",830
Urad, Jalpaiguri,"2,002",Kharif     ,"1,620",750
Urad, Jalpaiguri,"2,002",Rabi       ,930,60
Urad, Jalpaiguri,"2,002",,"2,550",810
Urad, Jalpaiguri,"2,003",Kharif     ,"1,549",703
Urad, Jalpaiguri,"2,003",Rabi       ,728,498
Urad, Jalpaiguri,"2,003",,"2,277","1,201"
Urad, Jalpaiguri,"2,004",Kharif     ,"1,389",655
Urad, Jalpaiguri,"2,004",Rabi       ,728,498
Urad, Jalpaiguri,"2,004",,"2,117","1,153"
Urad, Jalpaiguri,"2,005",Kharif     ,878,299
Urad, Jalpaiguri,"2,005",Rabi       ,650,406
Urad, Jalpaiguri,"2,005",,"1,528",705
Urad, Jalpaiguri,"2,006",Kharif     ,"1,136",454
Urad, Jalpaiguri,"2,006",Rabi       ,650,414
Urad, Jalpaiguri,"2,006",,"1,786",868
Urad, Jalpaiguri,"2,007",Kharif     ,"1,044",326
Urad, Jalpaiguri,"2,007",Rabi       ,650,414
Urad, Jalpaiguri,"2,007",,"1,694",740
Urad, Jalpaiguri,"2,008",Kharif     ,"1,040",499
Urad, Jalpaiguri,"2,008",Rabi       ,650,411
Urad, Jalpaiguri,"2,008",,"1,690",910
Urad, Jalpaiguri,"2,009",Kharif     ,"1,040",498
Urad, Jalpaiguri,"2,009",Rabi       ,724,471
Urad, Jalpaiguri,"2,009",,"1,764",969
Urad, Jalpaiguri,"2,010",Kharif     ,"1,066",606
Urad, Jalpaiguri,"2,010",Rabi       ,675,432
Urad, Jalpaiguri,"2,010",,"1,741","1,038"
Urad, Jalpaiguri,"2,011",Kharif     ,"1,094",530
Urad, Jalpaiguri,"2,011",Rabi       ,308,211
Urad, Jalpaiguri,"2,011",,"1,402",741
Urad, Jalpaiguri,"2,012",Kharif     ,"1,346",672
Urad, Jalpaiguri,"2,012",Rabi       ,569,371
Urad, Jalpaiguri,"2,012",,"1,915","1,043"
Urad, Jalpaiguri,"2,013",Kharif     ,"1,232",679
Urad, Jalpaiguri,"2,013",Rabi       ,480,324
Urad, Jalpaiguri,"2,013",,"1,712","1,003"
Urad, Jalpaiguri,"2,014",Kharif     ,"1,184",728
Urad, Jalpaiguri,"2,014",Rabi       ,278,377
Urad, Jalpaiguri,"2,014",,"1,462","1,105"
Urad, Jalpaiguri,"2,015",Kharif     ,"1,769","1,135"
Urad, Jalpaiguri,"2,015",Rabi       ,379,515
Urad, Jalpaiguri,"2,015",,"2,148","1,650"
Urad, Jalpaiguri,"2,016",Kharif     ,857,540
Urad, Jalpaiguri,"2,016",Rabi       ,175,238
Urad, Jalpaiguri,"2,016",,"1,032",778
Urad, Jalpaiguri,"2,017",Kharif     ,796,319
Urad, Jalpaiguri,"2,017",Rabi       ,176,146
Urad, Jalpaiguri,"2,017",,972,465
Urad, Jalpaiguri,"2,018",Kharif     ,828,551
Urad, Jalpaiguri,"2,018",Rabi       ,85,71
Urad, Jalpaiguri,"2,018",,913,622
Urad, Jalpaiguri,"2,019",Kharif     ,749,383
Urad, Jalpaiguri,"2,019",Rabi       ,80,66
Urad, Jalpaiguri,"2,019",,829,449
Urad,Jhargram,"2,016",Kharif     ,80,28
Urad,Jhargram,"2,017",Kharif     ,131,48
Urad,Jhargram,"2,018",Kharif     ,257,78
Urad,Jhargram,"2,019",Kharif     ,189,85
Urad,Jhargram,"2,019",Rabi       ,250,163
Urad,Jhargram,"2,019",,439,248
Urad,Kalimpong,"2,016",Kharif     ,4,3
Urad,Kalimpong,"2,017",Kharif     ,8,5
Urad,Kalimpong,"2,017",Rabi       ,30,17
Urad,Kalimpong,"2,017",,38,22
Urad,Kalimpong,"2,018",Kharif     ,6,4
Urad,Kalimpong,"2,019",Kharif     ,6,4
Urad,Maldah,"1,997",Kharif     ,"17,752","14,040"
Urad,Maldah,"1,998",Kharif     ,"11,974","4,150"
Urad,Maldah,"1,999",Kharif     ,"15,395","6,093"
Urad,Maldah,"2,000",Kharif     ,"16,233","7,540"
Urad,Maldah,"2,001",Kharif     ,"12,039","12,924"
Urad,Maldah,"2,002",Kharif     ,"11,951","11,037"
Urad,Maldah,"2,003",Kharif     ,"9,164","7,184"
Urad,Maldah,"2,004",Kharif     ,"10,184","8,544"
Urad,Maldah,"2,005",Kharif     ,"9,311","8,034"
Urad,Maldah,"2,006",Kharif     ,"13,838","11,743"
Urad,Maldah,"2,007",Kharif     ,"12,759","12,635"
Urad,Maldah,"2,008",Kharif     ,"11,013","9,497"
Urad,Maldah,"2,009",Kharif     ,"10,712","12,129"
Urad,Maldah,"2,010",Kharif     ,"7,479","7,428"
Urad,Maldah,"2,011",Kharif     ,"8,999","7,833"
Urad,Maldah,"2,012",Kharif     ,"10,868","10,640"
Urad,Maldah,"2,013",Kharif     ,"10,966","10,211"
Urad,Maldah,"2,014",Kharif     ,"11,457","10,569"
Urad,Maldah,"2,015",Kharif     ,"11,012","9,904"
Urad,Maldah,"2,016",Kharif     ,"9,598","7,629"
Urad,Maldah,"2,017",Kharif     ,"10,685","11,401"
Urad,Maldah,"2,018",Kharif     ,"10,526","9,762"
Urad,Maldah,"2,019",Kharif     ,"11,590","10,288"
Urad,East Medinipur,"1,997",Kharif     ,134,80
Urad,East Medinipur,"1,998",Kharif     ,200,40
Urad,East Medinipur,"1,999",Kharif     ,177,98
Urad,East Medinipur,"2,000",Kharif     ,382,150
Urad,East Medinipur,"2,001",Kharif     ,126,64
Urad,East Medinipur,"2,002",Kharif     ,67,18
Urad,East Medinipur,"2,003",Kharif     ,167,47
Urad,East Medinipur,"2,004",Kharif     ,175,76
Urad,East Medinipur,"2,005",Kharif     ,160,36
Urad,East Medinipur,"2,006",Kharif     ,170,59
Urad,East Medinipur,"2,007",Kharif     ,117,35
Urad,East Medinipur,"2,008",Kharif     ,119,46
Urad,East Medinipur,"2,009",Kharif     ,65,19
Urad,East Medinipur,"2,010",Kharif     ,94,16
Urad,East Medinipur,"2,011",Kharif     ,137,39
Urad,East Medinipur,"2,012",Kharif     ,112,32
Urad,East Medinipur,"2,013",Kharif     ,346,69
Urad,East Medinipur,"2,014",Kharif     ,425,118
Urad,East Medinipur,"2,015",Kharif     ,249,54
Urad,East Medinipur,"2,016",Kharif     ,491,174
Urad,East Medinipur,"2,017",Kharif     ,448,163
Urad,East Medinipur,"2,018",Kharif     ,"1,177",355
Urad,East Medinipur,"2,019",Kharif     ,"1,066",477
Urad,East Medinipur,"1,997",Kharif     ,47,30
Urad,East Medinipur,"1,997",Rabi       ,"1,507",754
Urad,East Medinipur,"1,997",,"1,554",784
Urad,East Medinipur,"1,998",Kharif     ,672,140
Urad,East Medinipur,"1,998",Rabi       ,"1,657",870
Urad,East Medinipur,"1,998",,"2,329","1,010"
Urad,East Medinipur,"1,999",Kharif     ,664,367
Urad,East Medinipur,"1,999",Rabi       ,"1,535",798
Urad,East Medinipur,"1,999",,"2,199","1,165"
Urad,East Medinipur,"2,000",Kharif     ,"1,112",440
Urad,East Medinipur,"2,000",Rabi       ,"1,900","1,140"
Urad,East Medinipur,"2,000",,"3,012","1,580"
Urad,East Medinipur,"2,001",Kharif     ,792,405
Urad,East Medinipur,"2,001",Rabi       ,"1,735","1,254"
Urad,East Medinipur,"2,001",,"2,527","1,659"
Urad,East Medinipur,"2,002",Kharif     ,820,228
Urad,East Medinipur,"2,002",Rabi       ,"1,340","1,114"
Urad,East Medinipur,"2,002",,"2,160","1,342"
Urad,East Medinipur,"2,003",Kharif     ,459,129
Urad,East Medinipur,"2,003",Rabi       ,"1,110",988
Urad,East Medinipur,"2,003",,"1,569","1,117"
Urad,East Medinipur,"2,004",Kharif     ,321,139
Urad,East Medinipur,"2,004",Rabi       ,"1,185","1,114"
Urad,East Medinipur,"2,004",,"1,506","1,253"
Urad,East Medinipur,"2,005",Kharif     ,20,5
Urad,East Medinipur,"2,005",Rabi       ,"1,225","1,091"
Urad,East Medinipur,"2,005",,"1,245","1,096"
Urad,East Medinipur,"2,006",Kharif     ,469,161
Urad,East Medinipur,"2,006",Rabi       ,"1,105",995
Urad,East Medinipur,"2,006",,"1,574","1,156"
Urad,East Medinipur,"2,007",Kharif     ,117,35
Urad,East Medinipur,"2,007",Rabi       ,"1,105",983
Urad,East Medinipur,"2,007",,"1,222","1,018"
Urad,East Medinipur,"2,008",Kharif     ,118,45
Urad,East Medinipur,"2,008",Rabi       ,970,825
Urad,East Medinipur,"2,008",,"1,088",870
Urad,East Medinipur,"2,009",Rabi       ,"1,060",934
Urad,East Medinipur,"2,010",Kharif     ,84,15
Urad,East Medinipur,"2,010",Rabi       ,"1,100",935
Urad,East Medinipur,"2,010",,"1,184",950
Urad,East Medinipur,"2,011",Kharif     ,71,20
Urad,East Medinipur,"2,011",Rabi       ,940,790
Urad,East Medinipur,"2,011",,"1,011",810
Urad,East Medinipur,"2,012",Kharif     ,73,21
Urad,East Medinipur,"2,012",Rabi       ,940,790
Urad,East Medinipur,"2,012",,"1,013",811
Urad,East Medinipur,"2,013",Kharif     ,9,2
Urad,East Medinipur,"2,013",Rabi       ,455,378
Urad,East Medinipur,"2,013",,464,380
Urad,East Medinipur,"2,014",Kharif     ,65,18
Urad,East Medinipur,"2,014",Rabi       ,778,653
Urad,East Medinipur,"2,014",,843,671
Urad,East Medinipur,"2,015",Kharif     ,12,3
Urad,East Medinipur,"2,015",Rabi       ,859,722
Urad,East Medinipur,"2,015",,871,725
Urad,East Medinipur,"2,016",Rabi       ,531,446
Urad,East Medinipur,"2,017",Kharif     ,7,3
Urad,East Medinipur,"2,017",Rabi       ,260,189
Urad,East Medinipur,"2,017",,267,192
Urad,East Medinipur,"2,018",Kharif     ,450,136
Urad,East Medinipur,"2,018",Rabi       ,240,172
Urad,East Medinipur,"2,018",,690,308
Urad,East Medinipur,"2,019",Kharif     ,192,86
Urad,East Medinipur,"2,019",Rabi       ,185,144
Urad,East Medinipur,"2,019",,377,230
Urad,Murshidabad,"1,997",Kharif     ,"9,961","6,160"
Urad,Murshidabad,"1,997",Rabi       ,410,413
Urad,Murshidabad,"1,997",,"10,371","6,573"
Urad,Murshidabad,"1,998",Kharif     ,"7,956","8,110"
Urad,Murshidabad,"1,998",Rabi       ,390,404
Urad,Murshidabad,"1,998",,"8,346","8,514"
Urad,Murshidabad,"1,999",Kharif     ,"9,071","11,652"
Urad,Murshidabad,"1,999",Rabi       ,390,404
Urad,Murshidabad,"1,999",,"9,461","12,056"
Urad,Murshidabad,"2,000",Kharif     ,"8,226","7,350"
Urad,Murshidabad,"2,000",Rabi       ,135,113
Urad,Murshidabad,"2,000",,"8,361","7,463"
Urad,Murshidabad,"2,001",Kharif     ,"2,161",969
Urad,Murshidabad,"2,001",Rabi       ,285,291
Urad,Murshidabad,"2,001",,"2,446","1,260"
Urad,Murshidabad,"2,002",Kharif     ,"2,418","1,425"
Urad,Murshidabad,"2,002",Rabi       ,200,180
Urad,Murshidabad,"2,002",,"2,618","1,605"
Urad,Murshidabad,"2,003",Kharif     ,"3,713","2,357"
Urad,Murshidabad,"2,003",Rabi       ,"3,336","2,695"
Urad,Murshidabad,"2,003",,"7,049","5,052"
Urad,Murshidabad,"2,004",Kharif     ,"8,220","5,873"
Urad,Murshidabad,"2,004",Rabi       ,"3,090","2,209"
Urad,Murshidabad,"2,004",,"11,310","8,082"
Urad,Murshidabad,"2,005",Kharif     ,"8,660","6,347"
Urad,Murshidabad,"2,005",Rabi       ,455,528
Urad,Murshidabad,"2,005",,"9,115","6,875"
Urad,Murshidabad,"2,006",Kharif     ,"10,329","6,977"
Urad,Murshidabad,"2,006",Rabi       ,805,706
Urad,Murshidabad,"2,006",,"11,134","7,683"
Urad,Murshidabad,"2,007",Kharif     ,"8,681","8,536"
Urad,Murshidabad,"2,007",Rabi       ,710,729
Urad,Murshidabad,"2,007",,"9,391","9,265"
Urad,Murshidabad,"2,008",Kharif     ,"7,907","6,847"
Urad,Murshidabad,"2,008",Rabi       ,830,740
Urad,Murshidabad,"2,008",,"8,737","7,587"
Urad,Murshidabad,"2,009",Kharif     ,"6,525","3,857"
Urad,Murshidabad,"2,009",Rabi       ,782,725
Urad,Murshidabad,"2,009",,"7,307","4,582"
Urad,Murshidabad,"2,010",Kharif     ,"14,644","9,346"
Urad,Murshidabad,"2,010",Rabi       ,"5,251","5,713"
Urad,Murshidabad,"2,010",,"19,895","15,059"
Urad,Murshidabad,"2,011",Kharif     ,"7,571","5,322"
Urad,Murshidabad,"2,011",Rabi       ,"2,288","2,393"
Urad,Murshidabad,"2,011",,"9,859","7,715"
Urad,Murshidabad,"2,012",Kharif     ,"9,412","6,112"
Urad,Murshidabad,"2,012",Rabi       ,"2,774","2,943"
Urad,Murshidabad,"2,012",,"12,186","9,055"
Urad,Murshidabad,"2,013",Kharif     ,"14,039","11,272"
Urad,Murshidabad,"2,013",Rabi       ,"5,315","5,517"
Urad,Murshidabad,"2,013",,"19,354","16,789"
Urad,Murshidabad,"2,014",Kharif     ,"15,048","11,443"
Urad,Murshidabad,"2,014",Rabi       ,"4,045","4,231"
Urad,Murshidabad,"2,014",,"19,093","15,674"
Urad,Murshidabad,"2,015",Kharif     ,"15,213","12,470"
Urad,Murshidabad,"2,015",Rabi       ,"4,680","4,928"
Urad,Murshidabad,"2,015",,"19,893","17,398"
Urad,Murshidabad,"2,016",Kharif     ,"15,363","12,582"
Urad,Murshidabad,"2,016",Rabi       ,"6,270","6,665"
Urad,Murshidabad,"2,016",,"21,633","19,247"
Urad,Murshidabad,"2,017",Kharif     ,"16,207","10,202"
Urad,Murshidabad,"2,017",Rabi       ,"6,220","6,742"
Urad,Murshidabad,"2,017",,"22,427","16,944"
Urad,Murshidabad,"2,018",Kharif     ,"18,142","12,214"
Urad,Murshidabad,"2,018",Rabi       ,"5,430","6,000"
Urad,Murshidabad,"2,018",,"23,572","18,214"
Urad,Murshidabad,"2,019",Kharif     ,"17,257","11,721"
Urad,Murshidabad,"2,019",Rabi       ,"3,000","3,360"
Urad,Murshidabad,"2,019",,"20,257","15,081"
Urad,Nadia,"1,997",Kharif     ,"9,866","5,540"
Urad,Nadia,"1,998",Kharif     ,"7,665","3,630"
Urad,Nadia,"1,999",Kharif     ,"10,924","4,708"
Urad,Nadia,"1,999",Rabi       ,"5,007","2,368"
Urad,Nadia,"1,999",,"15,931","7,076"
Urad,Nadia,"2,000",Kharif     ,"6,355","2,450"
Urad,Nadia,"2,000",Rabi       ,751,415
Urad,Nadia,"2,000",,"7,106","2,865"
Urad,Nadia,"2,001",Kharif     ,"11,922","6,515"
Urad,Nadia,"2,001",Rabi       ,"2,940","2,023"
Urad,Nadia,"2,001",,"14,862","8,538"
Urad,Nadia,"2,002",Kharif     ,"15,764","11,895"
Urad,Nadia,"2,002",Rabi       ,"3,050","2,242"
Urad,Nadia,"2,002",,"18,814","14,137"
Urad,Nadia,"2,003",Kharif     ,"17,514","13,235"
Urad,Nadia,"2,003",Rabi       ,"1,848","1,482"
Urad,Nadia,"2,003",,"19,362","14,717"
Urad,Nadia,"2,004",Kharif     ,"6,682","6,224"
Urad,Nadia,"2,004",Rabi       ,"1,535","1,188"
Urad,Nadia,"2,004",,"8,217","7,412"
Urad,Nadia,"2,005",Kharif     ,"11,514","9,497"
Urad,Nadia,"2,005",Rabi       ,"1,472","1,128"
Urad,Nadia,"2,005",,"12,986","10,625"
Urad,Nadia,"2,006",Kharif     ,"8,185","6,616"
Urad,Nadia,"2,007",Kharif     ,"8,241","6,974"
Urad,Nadia,"2,008",Kharif     ,"7,470","6,094"
Urad,Nadia,"2,009",Kharif     ,"7,468","5,841"
Urad,Nadia,"2,010",Kharif     ,"9,153","6,701"
Urad,Nadia,"2,010",Rabi       ,25,21
Urad,Nadia,"2,010",,"9,178","6,722"
Urad,Nadia,"2,011",Kharif     ,"11,407","6,699"
Urad,Nadia,"2,011",Rabi       ,"1,190",982
Urad,Nadia,"2,011",,"12,597","7,681"
Urad,Nadia,"2,012",Kharif     ,"13,362","10,317"
Urad,Nadia,"2,012",Rabi       ,405,334
Urad,Nadia,"2,012",,"13,767","10,651"
Urad,Nadia,"2,013",Kharif     ,"12,384","9,591"
Urad,Nadia,"2,013",Rabi       ,330,271
Urad,Nadia,"2,013",,"12,714","9,862"
Urad,Nadia,"2,014",Kharif     ,"13,856","10,759"
Urad,Nadia,"2,014",Rabi       ,642,529
Urad,Nadia,"2,014",,"14,498","11,288"
Urad,Nadia,"2,015",Kharif     ,"14,158","11,502"
Urad,Nadia,"2,015",Rabi       ,745,615
Urad,Nadia,"2,015",,"14,903","12,117"
Urad,Nadia,"2,016",Kharif     ,"14,975","11,923"
Urad,Nadia,"2,016",Rabi       ,746,614
Urad,Nadia,"2,016",,"15,721","12,537"
Urad,Nadia,"2,017",Kharif     ,"14,393","10,706"
Urad,Nadia,"2,017",Rabi       ,900,727
Urad,Nadia,"2,017",,"15,293","11,433"
Urad,Nadia,"2,018",Kharif     ,"12,960","9,454"
Urad,Nadia,"2,019",Kharif     ,"14,100","9,191"
Urad,East Bardhaman,"1,997",Kharif     ,"1,220",730
Urad,East Bardhaman,"1,997",Rabi       ,80,46
Urad,East Bardhaman,"1,997",,"1,300",776
Urad,East Bardhaman,"1,998",Kharif     ,"1,567",320
Urad,East Bardhaman,"1,998",Rabi       ,80,44
Urad,East Bardhaman,"1,998",,"1,647",364
Urad,East Bardhaman,"1,999",Kharif     ,"2,249","1,243"
Urad,East Bardhaman,"1,999",Rabi       ,15,9
Urad,East Bardhaman,"1,999",,"2,264","1,252"
Urad,East Bardhaman,"2,000",Kharif     ,303,120
Urad,East Bardhaman,"2,000",Rabi       ,13,7
Urad,East Bardhaman,"2,000",,316,127
Urad,East Bardhaman,"2,001",Kharif     ,"1,051","1,227"
Urad,East Bardhaman,"2,001",Rabi       ,10,6
Urad,East Bardhaman,"2,001",,"1,061","1,233"
Urad,East Bardhaman,"2,002",Kharif     ,252,203
Urad,East Bardhaman,"2,002",Rabi       ,17,10
Urad,East Bardhaman,"2,002",,269,213
Urad,East Bardhaman,"2,003",Kharif     ,70,33
Urad,East Bardhaman,"2,003",Rabi       ,16,10
Urad,East Bardhaman,"2,003",,86,43
Urad,East Bardhaman,"2,004",Kharif     ,111,155
Urad,East Bardhaman,"2,004",Rabi       ,10,6
Urad,East Bardhaman,"2,004",,121,161
Urad,East Bardhaman,"2,005",Kharif     ,157,154
Urad,East Bardhaman,"2,005",Rabi       ,7,4
Urad,East Bardhaman,"2,005",,164,158
Urad,East Bardhaman,"2,006",Kharif     ,91,71
Urad,East Bardhaman,"2,006",Rabi       ,6,5
Urad,East Bardhaman,"2,006",,97,76
Urad,East Bardhaman,"2,007",Kharif     ,257,231
Urad,East Bardhaman,"2,008",Kharif     ,301,235
Urad,East Bardhaman,"2,009",Kharif     ,26,16
Urad,East Bardhaman,"2,010",Kharif     ,139,24
Urad,East Bardhaman,"2,011",Kharif     ,183,52
Urad,East Bardhaman,"2,012",Kharif     ,21,6
Urad,East Bardhaman,"2,013",Kharif     ,30,24
Urad,East Bardhaman,"2,014",Kharif     ,35,20
Urad,East Bardhaman,"2,014",Rabi       ,110,99
Urad,East Bardhaman,"2,014",,145,119
Urad,East Bardhaman,"2,015",Kharif     ,7,5
Urad,East Bardhaman,"2,015",Rabi       ,165,157
Urad,East Bardhaman,"2,015",,172,162
Urad,East Bardhaman,"2,016",Kharif     ,57,38
Urad,East Bardhaman,"2,016",Rabi       ,140,134
Urad,East Bardhaman,"2,016",,197,172
Urad,East Bardhaman,"2,017",Kharif     ,427,269
Urad,East Bardhaman,"2,017",Rabi       ,145,130
Urad,East Bardhaman,"2,017",,572,399
Urad,East Bardhaman,"2,018",Kharif     ,218,140
Urad,East Bardhaman,"2,018",Rabi       ,145,109
Urad,East Bardhaman,"2,018",,363,249
Urad,East Bardhaman,"2,019",Kharif     ,173,118
Urad,East Bardhaman,"2,019",Rabi       ,148,112
Urad,East Bardhaman,"2,019",,321,230
Urad,Purulia,"1,997",Kharif     ,"13,448","8,030"
Urad,Purulia,"1,997",Rabi       ,460,300
Urad,Purulia,"1,997",,"13,908","8,330"
Urad,Purulia,"1,998",Kharif     ,"14,010","2,830"
Urad,Purulia,"1,998",Rabi       ,424,135
Urad,Purulia,"1,998",,"14,434","2,965"
Urad,Purulia,"1,999",Kharif     ,"10,980","5,755"
Urad,Purulia,"1,999",Rabi       ,384,155
Urad,Purulia,"1,999",,"11,364","5,910"
Urad,Purulia,"2,000",Kharif     ,"14,315","5,430"
Urad,Purulia,"2,000",Rabi       ,114,49
Urad,Purulia,"2,000",,"14,429","5,479"
Urad,Purulia,"2,001",Kharif     ,"10,367","4,623"
Urad,Purulia,"2,001",Rabi       ,304,129
Urad,Purulia,"2,001",,"10,671","4,752"
Urad,Purulia,"2,002",Kharif     ,"8,840","2,491"
Urad,Purulia,"2,002",Rabi       ,296,88
Urad,Purulia,"2,002",,"9,136","2,579"
Urad,Purulia,"2,003",Kharif     ,"11,488","3,947"
Urad,Purulia,"2,003",Rabi       ,233,112
Urad,Purulia,"2,003",,"11,721","4,059"
Urad,Purulia,"2,004",Kharif     ,"14,330","7,277"
Urad,Purulia,"2,004",Rabi       ,190,106
Urad,Purulia,"2,004",,"14,520","7,383"
Urad,Purulia,"2,005",Kharif     ,"9,942","2,608"
Urad,Purulia,"2,005",Rabi       ,232,112
Urad,Purulia,"2,005",,"10,174","2,720"
Urad,Purulia,"2,006",Kharif     ,"11,278","4,463"
Urad,Purulia,"2,006",Rabi       ,129,74
Urad,Purulia,"2,006",,"11,407","4,537"
Urad,Purulia,"2,007",Kharif     ,"10,571","3,777"
Urad,Purulia,"2,007",Rabi       ,157,97
Urad,Purulia,"2,007",,"10,728","3,874"
Urad,Purulia,"2,008",Kharif     ,"14,862","6,443"
Urad,Purulia,"2,008",Rabi       ,107,60
Urad,Purulia,"2,008",,"14,969","6,503"
Urad,Purulia,"2,009",Kharif     ,"11,411","3,598"
Urad,Purulia,"2,009",Rabi       ,65,38
Urad,Purulia,"2,009",,"11,476","3,636"
Urad,Purulia,"2,010",Kharif     ,"7,952","1,559"
Urad,Purulia,"2,010",Rabi       ,531,267
Urad,Purulia,"2,010",,"8,483","1,826"
Urad,Purulia,"2,011",Kharif     ,"9,114","2,991"
Urad,Purulia,"2,011",Rabi       ,182,93
Urad,Purulia,"2,011",,"9,296","3,084"
Urad,Purulia,"2,012",Kharif     ,"9,258","2,910"
Urad,Purulia,"2,012",Rabi       ,259,133
Urad,Purulia,"2,012",,"9,517","3,043"
Urad,Purulia,"2,013",Kharif     ,"12,986","2,877"
Urad,Purulia,"2,014",Kharif     ,"11,493","3,287"
Urad,Purulia,"2,014",Rabi       ,220,113
Urad,Purulia,"2,014",,"11,713","3,400"
Urad,Purulia,"2,015",Kharif     ,"11,546","2,501"
Urad,Purulia,"2,015",Rabi       ,239,123
Urad,Purulia,"2,015",,"11,785","2,624"
Urad,Purulia,"2,016",Kharif     ,"13,669","5,271"
Urad,Purulia,"2,016",Rabi       ,249,128
Urad,Purulia,"2,016",,"13,918","5,399"
Urad,Purulia,"2,017",Kharif     ,"13,863","5,511"
Urad,Purulia,"2,017",Rabi       ,544,343
Urad,Purulia,"2,017",,"14,407","5,854"
Urad,Purulia,"2,018",Kharif     ,"10,822","3,878"
Urad,Purulia,"2,019",Kharif     ,"10,344","5,125"
Wheat,24 Parganas North,"1,997",Rabi       ,"6,790","11,950"
Wheat,24 Parganas North,"1,998",Rabi       ,"8,621","18,030"
